0,1 26 1 60 2.6590794267024755e-05 
0,1 62 1 55 2.281750559028887e-05 
0,0 49 0 22 1.923372826588706e-05 
0,0 33 1 48 4.9005194550622366e-05 
0,1 18 1 126 1.625646194362259e-05 
0,1 70 0 102 2.3292648840026087e-05 
0,0 92 1 87 0.000501002004008016 
0,0 98 0 73 4.993508439029262e-05 
0,0 11 1 71 0.002631578947368421 
0,1 64 1 82 0.00028694404591104734 
0,1 124 0 113 2.7798626747838656e-05 
0,1 91 0 92 3.004266057802079e-05 
0,0 29 0 57 1.949431740647601e-05 
0,1 83 1 79 4.2846737220960625e-05 
0,1 67 1 66 0.00014607069821793748 
0,1 24 0 26 2.3621675249208673e-05 
0,1 127 1 9 4.004485023226013e-05 
0,1 95 1 95 2.2044883382566906e-05 
0,1 112 0 36 4.2506163393692086e-05 
0,1 87 0 3 4.3954111907168915e-05 
0,1 105 0 105 2.2854530910753055e-05 
0,0 85 1 72 5.270092226613966e-05 
0,1 44 0 11 6.925687374471916e-05 
0,1 16 1 89 2.5472515156146517e-05 
0,1 70 1 42 4.299780711183729e-05 
0,1 123 1 109 1.8730099269526127e-05 
0,0 46 0 37 3.679446611229671e-05 
0,1 40 0 71 4.792485382919582e-05 
0,1 121 0 121 0.0015772870662460567 
0,0 88 1 13 3.064570500444363e-05 
0,0 111 0 99 1.8111020556008332e-05 
0,1 105 0 6 0.00019712201852946975 
0,0 4 0 51 1.8236527765113522e-05 
0,1 100 0 44 2.439678938251726e-05 
0,0 40 0 76 1.7846944603083952e-05 
0,1 47 1 53 2.1028283040689728e-05 
0,0 72 0 16 5.4914881933003843e-05 
0,0 42 0 125 0.0001343724805159903 
0,1 114 0 60 1.7442874585731727e-05 
0,0 93 1 73 4.0382829221015224e-05 
0,0 56 1 125 2.1774632553075666e-05 
0,1 3 0 8 2.875132974900089e-05 
0,1 93 1 14 5.0968399592252805e-05 
0,0 67 1 93 2.2294555669505506e-05 
0,1 17 0 35 1.7067759003242873e-05 
0,1 61 1 55 2.0141798259748632e-05 
0,1 109 1 0 1.633026324384349e-05 
0,1 23 1 41 3.7765776653196875e-05 
0,0 84 0 14 3.7627934978928356e-05 
0,1 123 1 107 2.0830729492146816e-05 
0,1 88 1 102 6.690305746972637e-05 
0,0 93 0 119 2.1410067013509752e-05 
0,1 113 0 45 1.9325538699391246e-05 
0,1 18 0 54 6.447037586229128e-05 
0,1 55 1 114 0.0001518141794443601 
0,1 56 0 73 4.113364320677882e-05 
0,1 6 1 11 2.9938327046284653e-05 
0,1 10 0 104 8.836264027569144e-05 
0,1 102 1 111 4.8155639025329867e-05 
0,0 62 0 124 4.001280409731114e-05 
0,1 120 0 61 3.762510346903454e-05 
0,0 61 1 126 1.5386509108813393e-05 
0,0 98 1 27 3.3951246010728594e-05 
0,0 4 1 91 1.8625442354255912e-05 
0,1 124 0 101 8.703977717817043e-05 
0,0 35 0 47 2.621438120953155e-05 
0,0 5 1 67 0.0001509433962264151 
0,1 17 1 24 6.911327666044647e-05 
0,0 53 0 7 4.621712806766188e-05 
0,1 23 0 32 1.786735277301315e-05 
0,1 68 1 102 1.815672888372431e-05 
0,0 16 0 86 1.9705210057539212e-05 
0,0 93 1 86 0.000122684333210649 
0,0 114 0 5 4.5487627365356625e-05 
0,1 52 0 17 1.625197055142936e-05 
0,1 92 0 70 0.0006578947368421052 
0,1 51 0 40 0.00035919540229885057 
0,1 58 0 35 2.9973323741869737e-05 
0,1 44 0 48 3.097221792052529e-05 
0,0 58 0 5 2.2630066306094277e-05 
0,0 24 1 123 2.2974245870379304e-05 
0,1 66 1 54 0.00044742729306487697 
0,0 8 1 0 3.85981164119191e-05 
0,1 83 0 65 4.438920454545455e-05 
0,1 105 1 88 2.9551700700375305e-05 
0,1 91 1 123 0.0009699321047526673 
0,0 55 1 19 6.933851060879212e-05 
0,1 82 0 59 7.383343177790904e-05 
0,0 85 0 122 7.539772298876574e-05 
0,0 0 0 111 0.00015625 
0,0 82 1 10 0.0006389776357827476 
0,0 114 0 17 1.8744845167578916e-05 
0,0 34 0 31 7.400828892835997e-05 
0,1 16 1 54 0.0001467351430667645 
0,1 103 0 27 1.7675026954416105e-05 
0,1 96 0 65 2.125759959185409e-05 
0,0 105 0 26 5.83192395171167e-05 
0,1 22 1 18 1.5288182235132244e-05 
0,0 21 1 98 1.7872142691187246e-05 
0,0 4 1 124 4.154549231408392e-05 
0,0 63 0 42 4.038772213247173e-05 
0,1 44 1 40 1.9714922224631823e-05 
0,1 99 0 103 3.9932912706652826e-05 
0,0 53 0 51 2.8303755908409045e-05 
0,0 12 1 92 2.336776183577137e-05 
0,1 11 0 87 1.7641973784026958e-05 
0,1 85 0 12 3.548741970971291e-05 
0,0 104 0 16 1.8292236774712813e-05 
0,0 54 1 94 1.6174424999191277e-05 
0,1 49 0 94 0.0001439055979277594 
0,0 111 0 86 1.8583906337112062e-05 
0,0 12 1 71 0.00037439161362785476 
0,0 120 0 122 2.686655382714059e-05 
0,1 88 0 118 3.5744924220760655e-05 
0,0 103 0 101 5.8795860771401695e-05 
0,1 74 1 71 1.84314809694959e-05 
0,1 68 1 90 8.041170794467674e-05 
0,0 112 0 125 1.706892431638958e-05 
0,0 32 1 68 2.9584048281166794e-05 
0,0 26 0 23 2.4371222460518618e-05 
0,0 28 0 9 0.00021181952976064393 
0,1 0 1 40 0.00016894745734076703 
0,0 21 1 54 2.047124813199861e-05 
0,0 78 0 49 2.7365022028842732e-05 
0,1 5 0 85 6.515506906437321e-05 
0,0 70 0 22 3.120611639881417e-05 
0,1 47 0 20 5.681495369581274e-05 
0,1 38 1 97 4.618510992056161e-05 
0,1 106 1 103 5.027904872039821e-05 
0,0 81 0 66 0.002421307506053269 
0,0 82 0 18 3.4252440486384655e-05 
0,1 34 0 33 0.00011425959780621572 
0,1 3 1 30 9.654373431164318e-05 
0,0 74 1 28 0.0003266906239790918 
0,1 109 0 52 0.0002016942315449778 
0,0 100 1 0 1.9073777370870527e-05 
0,1 32 0 66 1.9758160120129615e-05 
0,1 117 0 21 2.9806259314456036e-05 
0,1 84 1 81 4.516303856923494e-05 
0,0 40 1 6 2.4361722861040732e-05 
0,1 87 0 72 8.785030308354564e-05 
0,1 11 1 89 2.4390838800946363e-05 
0,0 36 0 46 1.712504709387951e-05 
0,1 38 0 92 3.791756720888788e-05 
0,0 10 1 56 2.6271542664985288e-05 
0,0 30 1 93 2.7745408134953666e-05 
0,1 52 0 90 1.8821403700287966e-05 
0,1 101 0 47 9.809691975671964e-05 
0,0 112 0 97 2.423419930205506e-05 
0,0 2 1 10 1.858148912053812e-05 
0,1 79 0 81 0.0003068425897514575 
0,0 45 0 81 5.507821105970478e-05 
0,1 13 1 81 6.615506747816882e-05 
0,0 117 0 53 2.12300702715326e-05 
0,0 33 1 21 0.00022182786157941438 
0,1 31 1 110 3.099141537794031e-05 
0,1 2 0 24 0.0002735229759299781 
0,1 5 0 58 3.4050667393080905e-05 
0,0 97 1 86 2.4580291522257453e-05 
0,0 5 1 18 2.9029261495587553e-05 
0,0 31 1 105 2.247898215168817e-05 
0,1 18 0 72 5.673436968115284e-05 
0,0 102 0 42 1.6144916772954037e-05 
0,0 28 0 20 1.814486863115111e-05 
0,0 124 1 91 2.8286142618731085e-05 
0,1 29 0 28 0.0011001100110011 
0,1 109 1 85 9.03342366757001e-05 
0,0 87 1 62 1.5988999568297013e-05 
0,0 86 0 110 2.8887540803651386e-05 
0,0 36 0 68 3.0830892554339447e-05 
0,1 127 0 89 2.3064326406347302e-05 
0,0 68 0 95 1.8571826539140125e-05 
0,1 62 0 45 4.4527562561225396e-05 
0,0 39 0 23 2.89452356142179e-05 
0,0 49 0 1 8.054772452678212e-05 
0,1 50 1 103 5.07227998985544e-05 
0,0 58 1 115 2.9573549417401077e-05 
0,0 87 1 67 0.00010932546190007652 
0,0 113 0 16 8.409014463504877e-05 
0,1 25 1 61 0.00011712344811431249 
0,0 42 0 66 2.986055122577563e-05 
0,0 51 0 49 7.459903021260723e-05 
0,0 18 0 69 2.181976871045167e-05 
0,1 0 1 21 2.8341457884593585e-05 
0,1 43 1 113 0.004739336492890996 
0,1 10 1 72 1.6827934371055954e-05 
0,1 121 1 57 5.0152966547971315e-05 
0,1 46 1 123 0.00044583147570218456 
0,0 43 1 53 0.00011503508570113885 
0,1 103 1 117 4.714090416254184e-05 
0,1 114 1 63 3.2596649064476175e-05 
0,0 26 1 127 0.0014619883040935672 
0,1 73 1 33 1.9421624036201906e-05 
0,0 61 1 123 4.404704224111351e-05 
0,1 59 0 73 3.9283469516027656e-05 
0,0 10 0 44 5.363655867839519e-05 
0,1 36 1 29 0.00013533631073216944 
0,1 18 1 30 6.997410957945561e-05 
0,1 53 0 52 2.5243600747210582e-05 
0,1 32 1 98 1.7657549485282434e-05 
0,0 99 0 88 5.6708631053646363e-05 
0,0 83 0 119 2.0467058269714895e-05 
0,1 38 0 97 3.608414823368095e-05 
0,0 122 1 19 2.2239519626376072e-05 
0,0 80 1 8 1.685743665818176e-05 
0,1 52 1 79 3.617290649303671e-05 
0,1 84 1 54 5.9534440673929865e-05 
0,1 126 0 80 0.00021372088053002778 
0,1 69 0 81 3.432062326251845e-05 
0,1 81 1 86 3.555555555555555e-05 
0,1 29 0 99 1.532895947023116e-05 
0,1 57 0 101 2.1476279449348196e-05 
0,0 74 1 27 4.4072278536800355e-05 
0,1 103 1 39 3.901677721420211e-05 
0,0 13 0 15 0.00010452597470471412 
0,1 75 1 111 2.070950773500114e-05 
0,0 78 1 84 0.00015620118712902218 
0,1 38 1 40 1.5616947511439413e-05 
0,0 11 0 124 2.2422530158303065e-05 
0,1 108 0 115 2.0733123237684526e-05 
0,1 106 1 88 0.00016239038648911984 
0,1 67 0 13 0.00041841004184100416 
0,0 76 1 45 6.829201666325207e-05 
0,0 89 0 18 2.4699896260435705e-05 
0,1 73 1 39 2.5262094227611468e-05 
0,0 124 1 57 1.8589779339319242e-05 
0,1 80 1 119 3.878675044604763e-05 
0,0 48 0 81 3.23918113500907e-05 
0,0 114 0 108 1.9978423302832942e-05 
0,1 82 0 39 2.2923161562442692e-05 
0,1 51 0 3 3.249285157265401e-05 
0,1 43 1 86 1.958978980155543e-05 
0,1 94 1 47 1.7005935071339898e-05 
0,1 62 1 110 0.0002405002405002405 
0,0 14 1 48 2.355213264561106e-05 
0,1 118 1 79 7.432733759476735e-05 
0,0 54 0 69 4.5083630133898384e-05 
0,0 37 1 92 8.235875473562839e-05 
0,0 88 0 93 3.5900197451085984e-05 
0,1 3 1 107 1.7929179740026892e-05 
0,0 21 0 75 3.155967935365777e-05 
0,1 58 1 110 2.51414204902577e-05 
0,0 45 1 70 9.550186228631458e-05 
0,1 44 0 75 1.942124684404739e-05 
0,1 117 0 79 0.000423908435777872 
0,1 89 0 60 3.397662408263115e-05 
0,0 90 1 13 1.9974831712042826e-05 
0,1 86 0 51 3.4746351633078526e-05 
0,0 13 1 126 2.100928610445817e-05 
0,0 44 1 78 4.781714722899632e-05 
0,1 61 0 54 1.7349966167565972e-05 
0,0 19 0 4 3.082519034555038e-05 
0,1 126 0 16 1.999840012798976e-05 
0,0 27 1 7 0.0010141987829614604 
0,0 75 0 79 4.34839326868722e-05 
0,0 126 0 63 0.0001491869312248247 
0,0 31 0 101 2.3459309827104887e-05 
0,0 100 1 100 2.18350146294598e-05 
0,0 56 1 117 4.2526047203912395e-05 
0,1 65 1 114 5.825808330905913e-05 
0,1 104 1 51 4.0584415584415584e-05 
0,1 39 0 30 1.6271009941587074e-05 
0,0 62 0 83 2.279046446966589e-05 
0,1 17 0 40 3.8571318367661804e-05 
0,1 54 0 1 5.178932104200114e-05 
0,0 64 0 43 2.2137117304584596e-05 
0,0 28 0 89 3.5420799093227545e-05 
0,0 56 0 25 8.346548702111677e-05 
0,0 9 0 19 2.4283632831471587e-05 
0,0 42 0 87 1.612045201747457e-05 
0,0 81 0 51 0.00017155601303825698 
0,0 34 1 8 0.00013508037282182898 
0,1 63 0 7 3.4314734747100405e-05 
0,1 11 1 21 5.467169646274124e-05 
0,1 125 0 39 8.694896095991653e-05 
0,0 1 0 2 3.438198384046759e-05 
0,0 77 1 33 3.386730788769601e-05 
0,1 71 0 111 0.0001159017153453871 
0,0 109 1 97 2.901915264074289e-05 
0,1 69 0 122 1.879451951810852e-05 
0,1 83 1 40 1.6388069485414618e-05 
0,0 115 1 55 1.5394088669950738e-05 
0,1 54 0 122 1.8513375914097936e-05 
0,1 45 1 89 2.2944726154693344e-05 
0,0 104 0 50 5.259006047856955e-05 
0,1 107 1 126 3.8816862044872296e-05 
0,1 94 0 50 1.851611828096358e-05 
0,0 41 1 5 0.0001721763085399449 
0,1 127 0 109 1.6783592360108757e-05 
0,0 46 1 78 2.1870352550083107e-05 
0,1 46 0 124 1.5827793605571385e-05 
0,1 78 1 63 5.137426149499101e-05 
0,1 56 1 68 2.118868524208073e-05 
0,0 74 1 60 3.6050326255452615e-05 
0,1 56 1 79 5.6012995014843446e-05 
0,1 21 0 35 1.9240389425481972e-05 
0,1 9 1 29 4.73081653893462e-05 
0,0 96 0 62 1.9133629266799327e-05 
0,0 9 1 79 1.7587674557669985e-05 
0,1 108 0 12 3.571556127004536e-05 
0,0 114 0 53 4.49802087081684e-05 
0,1 77 1 47 3.3178500331785e-05 
0,0 46 0 83 2.3255273133182948e-05 
0,1 63 1 60 3.387189648748433e-05 
0,0 123 0 57 2.7583924089040907e-05 
0,1 20 1 27 0.00022002200220022002 
0,1 11 1 21 6.480041472265422e-05 
0,0 117 0 98 6.041565973900435e-05 
0,0 20 0 53 2.2959476523935255e-05 
0,1 99 1 54 1.8355359765051395e-05 
0,1 38 0 17 4.0220407834935444e-05 
0,0 31 0 64 1.9942167713630472e-05 
0,0 22 1 43 4.815795810257645e-05 
0,0 5 1 62 8.934953538241601e-05 
0,1 8 1 67 4.240882103477523e-05 
0,1 40 0 114 1.6495389538623956e-05 
0,1 121 0 96 2.508780732563974e-05 
0,0 56 0 91 1.8725539763683688e-05 
0,1 114 1 98 9.599692809830086e-05 
0,1 2 1 46 3.837298541826554e-05 
0,0 12 0 123 0.0002785515320334262 
0,0 95 1 58 1.6313213703099512e-05 
0,1 50 0 81 1.9073413568826414e-05 
0,0 44 0 113 0.00014518002322880372 
0,0 42 0 95 4.439511653718091e-05 
0,0 41 0 11 5.753077896674721e-05 
0,1 114 0 41 2.1867961249972665e-05 
0,1 125 1 97 6.83480281593876e-05 
0,0 107 1 59 2.1174776606106806e-05 
0,0 24 1 101 0.0001725625539257981 
0,0 20 1 75 3.092911047878263e-05 
0,1 95 0 74 5.52944429084877e-05 
0,0 98 1 42 2.7787812265540334e-05 
0,1 54 0 22 2.014585599742133e-05 
0,0 109 0 87 7.222824124232574e-05 
0,0 56 1 93 2.6481648217785075e-05 
0,0 59 1 33 1.8488731118383347e-05 
0,1 16 0 32 5.060984867655246e-05 
0,1 87 1 81 2.203808180535966e-05 
0,1 18 0 111 6.682705159048383e-05 
0,0 87 1 120 0.00011442956860052638 
0,0 109 1 48 2.840909090909091e-05 
0,1 57 1 102 3.154574132492114e-05 
0,0 83 1 95 2.1355201059217972e-05 
0,1 121 0 79 7.739339060444238e-05 
0,1 86 1 121 1.822522735971131e-05 
0,1 25 1 89 2.028685614590307e-05 
0,0 91 0 23 2.4177365150745872e-05 
0,0 8 1 101 2.0468734008801556e-05 
0,0 90 0 13 0.0003356831151393085 
0,0 108 1 113 0.00012253400318588408 
0,1 89 1 54 2.27847524436647e-05 
0,1 102 1 104 1.652810604432838e-05 
0,1 42 0 9 5.721805801911083e-05 
0,0 91 1 100 2.6034886748242646e-05 
0,1 4 0 4 4.2740522289182376e-05 
0,1 23 0 6 0.00015790304752881732 
0,1 75 1 105 1.7142367360932543e-05 
0,0 90 1 77 3.162555344718533e-05 
0,0 114 1 19 0.00011983223487118035 
0,0 72 0 88 1.547891771407343e-05 
0,1 53 0 88 0.0001958863858961802 
0,0 29 1 6 2.0302507359658917e-05 
0,1 109 1 113 1.904072811744321e-05 
0,0 112 1 90 2.5596396027439338e-05 
0,1 105 0 1 2.327421682260392e-05 
0,0 122 0 116 5.7372346528973036e-05 
0,1 30 1 59 1.5586277840988792e-05 
0,1 81 0 49 3.8945359660396464e-05 
0,0 2 0 122 1.6751821760616466e-05 
0,0 21 1 13 5.230399079449762e-05 
0,0 40 0 104 2.088205813564985e-05 
0,1 24 0 76 2.3091488477347248e-05 
0,0 74 1 97 3.659518407377589e-05 
0,1 63 0 118 4.4553352639786145e-05 
0,1 12 1 15 6.459531038046638e-05 
0,1 26 0 70 2.796420581655481e-05 
0,0 49 0 125 7.56372437788367e-05 
0,0 32 1 66 7.209805335255949e-05 
0,1 93 1 48 8.129420372327454e-05 
0,0 4 0 86 5.0965801946893634e-05 
0,1 94 1 48 2.41785342972509e-05 
0,0 3 0 81 2.3418655300812628e-05 
0,0 75 0 36 1.5986187933625346e-05 
0,1 117 0 114 0.0023923444976076554 
0,1 43 0 18 2.2912131973880168e-05 
0,0 109 1 32 0.00017834849295523454 
0,1 118 1 43 5.712653527563553e-05 
0,0 79 1 87 3.850745119180561e-05 
0,1 106 0 7 1.6097875080489376e-05 
0,1 109 1 33 1.750914853010698e-05 
0,0 114 1 29 2.2244466688911134e-05 
0,0 35 0 104 6.0070883642698386e-05 
0,0 63 1 45 3.114876650884625e-05 
0,1 18 0 69 4.137189193661826e-05 
0,1 79 0 32 1.8041423107454718e-05 
0,1 55 0 24 8.01667468334135e-05 
0,1 24 0 86 8.438818565400843e-05 
0,1 97 0 31 2.9435139669737732e-05 
0,0 113 0 4 2.0885547201336676e-05 
0,1 42 0 104 3.120514260750172e-05 
0,0 5 1 106 0.0016863406408094434 
0,1 56 0 51 1.9063232743008558e-05 
0,0 83 0 4 2.2028857803722876e-05 
0,0 14 0 96 2.1241795356543534e-05 
0,0 17 0 80 6.0103377809832915e-05 
0,0 33 0 77 6.83526999316473e-05 
0,1 115 1 109 4.804689376831788e-05 
0,1 107 0 122 7.362143856290952e-05 
0,0 8 0 38 2.9910567403463644e-05 
0,0 111 1 71 3.461045928079466e-05 
0,1 2 1 9 1.5779590677417828e-05 
0,0 2 0 0 4.265483705852244e-05 
0,0 84 0 113 3.224038430538092e-05 
0,1 117 0 121 2.0118700331958556e-05 
0,0 74 0 103 1.7439832577607253e-05 
0,1 31 1 114 6.668000266720011e-05 
0,0 91 0 36 6.60022440762986e-05 
0,1 56 0 29 0.00041476565740356696 
0,0 86 0 27 2.6331727097980358e-05 
0,1 88 0 41 3.5590988361746805e-05 
0,0 123 0 19 3.6310820624546116e-05 
0,0 97 1 35 1.6489949375855417e-05 
0,0 33 1 107 1.9341237452372204e-05 
0,0 14 1 123 5.783021050196623e-05 
0,0 17 1 122 0.00016716817118020728 
0,0 24 0 45 0.00015959144589849984 
0,1 55 0 69 2.0560901389916934e-05 
0,1 37 0 115 1.7222078704899682e-05 
0,0 69 0 1 9.047317470370036e-05 
0,0 54 1 89 7.849293563579278e-05 
0,0 119 0 81 7.857928650007858e-05 
0,0 15 1 87 2.4725546434576205e-05 
0,0 29 0 117 1.8022239443473246e-05 
0,0 0 1 52 1.5780337699226765e-05 
0,0 52 1 99 2.4970659475116737e-05 
0,0 104 0 93 5.1765193084170204e-05 
0,1 67 0 99 7.939028262940616e-05 
0,1 40 0 70 3.4659642312491336e-05 
0,1 7 0 76 2.4296022741077287e-05 
0,1 3 1 42 3.776720296094871e-05 
0,1 64 1 98 9.09008271975275e-05 
0,1 111 1 77 0.00034083162917518747 
0,0 68 1 30 1.55269859014968e-05 
0,1 6 0 48 8.833141948591114e-05 
0,1 39 1 84 4.192520543350663e-05 
0,1 41 1 9 2.815077555386651e-05 
0,1 81 1 68 0.000333667000333667 
0,1 125 0 105 1.909636023373945e-05 
0,0 8 1 16 2.730673657191229e-05 
0,1 30 0 92 2.270714593882695e-05 
0,1 9 0 7 2.772617628302881e-05 
0,0 49 0 112 2.0329335230737956e-05 
0,0 13 1 12 1.6877637130801688e-05 
0,0 113 1 18 2.0041686708353376e-05 
0,1 99 1 127 2.6054558244964955e-05 
0,0 72 0 2 1.678838243935197e-05 
0,1 90 1 118 2.6845637583892618e-05 
0,1 44 0 6 0.00022456770716370987 
0,0 24 1 106 2.9090062834535722e-05 
0,1 58 1 116 4.223329673114283e-05 
0,1 11 1 113 9.450902561194594e-05 
0,0 69 1 88 2.2833135446159466e-05 
0,0 124 0 81 0.00015807777426493836 
0,0 57 1 117 8.819897689186806e-05 
0,0 113 1 119 2.5928902948116264e-05 
0,1 121 1 34 1.987794939074085e-05 
0,1 69 1 49 2.9547334830398298e-05 
0,1 114 0 126 3.45435075477564e-05 
0,0 45 0 4 0.00011301989150090416 
0,1 91 0 119 0.00010225994477962981 
0,0 22 0 119 1.604956104450543e-05 
0,0 102 0 9 7.116424708226587e-05 
0,0 120 1 63 5.780680964217585e-05 
0,0 117 1 52 0.00031436655139893113 
0,1 43 0 74 1.5861686097232134e-05 
0,0 98 0 93 9.207255317189946e-05 
0,0 15 1 30 2.4629328604502242e-05 
0,1 63 0 34 5.721805801911083e-05 
0,1 10 0 70 1.5384615384615384e-05 
0,0 20 0 20 1.9485960365556618e-05 
0,0 4 1 90 4.043017708417563e-05 
0,0 127 0 117 5.633485437440144e-05 
0,1 68 0 97 2.781254345709915e-05 
0,1 79 0 122 5.913310862752055e-05 
0,1 32 0 23 1.605368351768313e-05 
0,0 46 1 119 2.8523346358994838e-05 
0,0 61 0 56 1.8903234343396154e-05 
0,0 75 1 36 2.7344818156959256e-05 
0,1 73 0 31 4.3269438795378825e-05 
0,1 127 1 37 2.168726957276079e-05 
0,1 123 0 94 0.00021344717182497332 
0,0 75 1 31 0.0003475842891901286 
0,0 24 0 1 5.8183510793041255e-05 
0,0 63 1 8 5.398984990821726e-05 
0,0 53 1 115 1.6901884560128456e-05 
0,0 105 1 19 9.385265133740028e-05 
0,0 16 1 91 1.853533762117477e-05 
0,0 12 0 81 0.001440922190201729 
0,0 87 1 2 1.5419962683690305e-05 
0,1 41 0 13 2.8676301904106445e-05 
0,1 37 1 118 0.0008361204013377926 
0,1 103 0 118 2.8637704401615166e-05 
0,1 83 0 39 1.8282538347624186e-05 
0,1 81 0 10 2.1765627720703466e-05 
0,0 35 0 118 3.1624553303184595e-05 
0,1 49 0 12 4.286694101508916e-05 
0,0 63 0 98 4.1377027474346244e-05 
0,0 55 1 1 3.175409627841992e-05 
0,1 37 0 23 2.2335388189046726e-05 
0,1 99 0 1 2.672510556416698e-05 
0,0 116 0 83 1.6319869441044473e-05 
0,0 61 0 56 0.0006369426751592356 
0,0 115 1 105 6.76773145641581e-05 
0,0 16 1 75 1.8010554184752266e-05 
0,1 8 1 68 1.8847299182027217e-05 
0,0 114 1 80 5.5944055944055945e-05 
0,1 43 0 19 1.5630861573089908e-05 
0,0 25 0 62 3.95522683225883e-05 
0,0 119 1 10 4.384234293480644e-05 
0,1 96 1 74 0.00017988846914912754 
0,1 47 0 65 1.782594744910692e-05 
0,0 4 0 80 2.5033168948857236e-05 
0,1 27 1 95 4.554148829583751e-05 
0,1 104 1 98 8.64902266043937e-05 
0,1 111 1 48 4.713201677899797e-05 
0,1 6 0 53 1.7312419930057825e-05 
0,0 110 1 81 0.00013116474291710389 
0,1 77 0 72 2.9363401456424713e-05 
0,1 98 0 89 3.2259105132423624e-05 
0,0 84 0 99 1.9492037502680156e-05 
0,1 79 1 113 2.8373623879241858e-05 
0,0 45 0 1 4.202033784351626e-05 
0,1 65 1 43 0.0001893939393939394 
0,0 2 0 98 4.895241824946152e-05 
0,0 16 0 102 1.8711874555592978e-05 
0,0 49 0 56 2.8834232000230674e-05 
0,1 77 0 48 1.5504837509302902e-05 
0,1 68 0 67 1.914755102822349e-05 
0,1 39 1 107 2.8966196448744316e-05 
0,0 127 0 56 2.076886332011049e-05 
0,0 100 0 96 1.711918375731845e-05 
0,0 120 0 36 7.668711656441718e-05 
0,1 59 0 31 2.4445096313679475e-05 
0,1 19 0 95 2.3177119547582627e-05 
0,0 45 0 110 0.0041841004184100415 
0,1 78 1 14 1.9049070405364217e-05 
0,0 42 0 93 4.917629702483403e-05 
0,1 91 1 27 1.6576600470775454e-05 
0,1 19 1 59 2.419491422902906e-05 
0,0 118 1 34 9.27213722763097e-05 
0,0 40 1 35 0.016666666666666666 
0,0 73 1 18 5.605066980550417e-05 
0,0 10 0 114 2.381859756097561e-05 
0,1 22 0 6 0.002008032128514056 
0,0 82 0 96 2.81064672981253e-05 
0,1 4 1 2 1.5861937694308735e-05 
0,0 22 0 15 4.760544606302961e-05 
0,1 103 0 64 1.5661952418988553e-05 
0,1 4 0 60 1.6970725498515063e-05 
0,1 125 1 59 1.8114629374682995e-05 
0,0 67 1 109 1.543495709081929e-05 
0,0 77 0 3 2.878857669276831e-05 
0,0 120 1 24 0.0005599104143337066 
0,1 64 0 25 3.30895734753979e-05 
0,1 37 1 56 2.12580514870007e-05 
0,0 90 0 103 1.737619461337967e-05 
0,1 52 0 54 3.7903195239358676e-05 
0,0 50 1 9 1.5942606616181746e-05 
0,1 98 0 68 0.00029171528588098014 
0,0 1 0 45 0.00015250876925423213 
0,1 28 1 55 1.672100994900092e-05 
0,1 49 0 87 0.002421307506053269 
0,1 12 1 114 4.608294930875576e-05 
0,1 39 1 12 2.8995592669914172e-05 
0,1 103 1 80 2.0848535390388826e-05 
0,0 49 1 101 3.0275507114744173e-05 
0,1 80 0 46 0.00023832221163012392 
0,0 58 0 58 2.68161218524577e-05 
0,1 41 1 57 1.5722034431255403e-05 
0,1 69 0 14 3.14001318805539e-05 
0,1 33 0 34 5.3478795657521794e-05 
0,1 38 0 15 7.604562737642586e-05 
0,0 83 0 102 3.44044588178628e-05 
0,0 64 1 18 3.0264511833424128e-05 
0,1 106 0 98 0.003436426116838488 
0,0 100 0 87 3.522863383357994e-05 
0,1 120 1 6 2.5505649501364554e-05 
0,1 15 0 79 6.007449237053947e-05 
0,1 58 1 29 1.6062708815214598e-05 
0,1 32 0 20 7.107320540156361e-05 
0,1 39 1 121 2.539037704709915e-05 
0,1 9 0 112 0.00013157894736842105 
0,0 45 0 39 3.716643127926857e-05 
0,1 42 1 111 6.351626016260163e-05 
0,0 80 1 73 1.5460490715975325e-05 
0,1 78 0 89 0.0003459010722933241 
0,0 21 1 86 2.8520092405099392e-05 
0,1 111 0 93 9.062896501721951e-05 
0,0 94 0 36 1.9088340841414064e-05 
0,0 85 1 44 3.363153292527074e-05 
0,1 34 0 36 8.171937566396992e-05 
0,0 37 1 9 9.512032721392562e-05 
0,0 101 1 41 2.5682512777050106e-05 
0,1 48 0 53 1.9237058269049497e-05 
0,0 5 0 93 1.8532589558739042e-05 
0,1 7 1 28 3.138042489095302e-05 
0,0 35 0 87 2.1466137168616506e-05 
0,1 6 1 43 0.00011309658448314861 
0,1 123 1 93 2.0771883178929002e-05 
0,1 24 1 28 2.898214699744957e-05 
0,0 80 1 25 0.00027731558513588466 
0,0 83 1 56 1.865462821325971e-05 
0,1 4 0 25 0.00040016006402561027 
0,1 107 0 102 0.00022670596236681024 
0,0 39 1 101 2.8093833403567918e-05 
0,1 92 0 10 1.880194036024518e-05 
0,0 88 0 16 5.0505050505050505e-05 
0,0 73 1 33 1.5520961057908704e-05 
0,1 51 0 109 6.325910931174089e-05 
0,1 125 1 34 0.00025406504065040653 
0,0 95 0 120 5.305039787798409e-05 
0,0 52 1 66 0.0002079434393844874 
0,1 14 0 111 1.5636727545659244e-05 
0,1 26 1 109 1.6678619677435496e-05 
